itemId,passageId,gradeLevel,eligibleContent,ruleId,result,severity,evidence,failedChoiceIndices,notes,lessonId,sourceId
"852f9e9d0f426ef9:markdown:10","a6d5178bfb70e094","8","CC.1.3.8.A","PSSA_MCQ_CHOICE_EVIDENCE_LINKS_REQUIRED","FAIL","BLOCKER","missing rationale/evidenceLinks","[0,1,2,3,4,5,6]","Each structured choice needs a rationale and at least one evidence link.","852f9e9d0f426ef9","archive-readable-v2-samples"
"852f9e9d0f426ef9:markdown:10","a6d5178bfb70e094","8","CC.1.3.8.A","PSSA_MCQ_DISTRACTOR_ROLE_REQUIRED","FAIL","BLOCKER","invalid distractorRole/isCorrect pairing","[0,1,3,4,5,6]","Distractors need a valid role; the correct choice must have distractorRole null.","852f9e9d0f426ef9","archive-readable-v2-samples"
"852f9e9d0f426ef9:markdown:4","9ae79966e5661c92","8","CC.1.3.8.A","PSSA_MCQ_TEMPLATE_LANGUAGE_REUSE","FAIL","BLOCKER","stem:what theme is suggested by the passage","[]","stem template reused across 3 passage-linked reading MCQs.","852f9e9d0f426ef9","archive-readable-v2-samples"
"852f9e9d0f426ef9:markdown:7","b0596f88487c5754","8","CC.1.3.8.A","PSSA_MCQ_TEMPLATE_LANGUAGE_REUSE","FAIL","BLOCKER","stem:what theme is suggested by the passage","[]","stem template reused across 3 passage-linked reading MCQs.","852f9e9d0f426ef9","archive-readable-v2-samples"
"852f9e9d0f426ef9:markdown:10","a6d5178bfb70e094","8","CC.1.3.8.A","PSSA_MCQ_TEMPLATE_LANGUAGE_REUSE","FAIL","BLOCKER","stem:what theme is suggested by the passage","[]","stem template reused across 3 passage-linked reading MCQs.","852f9e9d0f426ef9","archive-readable-v2-samples"
"b3800e9455ad83e5:guidedPractice:1","fa11e87f7f91bf60","7","CC.1.3.7.D","PSSA_MCQ_PASSAGE_SPECIFIC_CHOICES","FAIL","BLOCKER","concreteChoices=0/4","[0,1,2,3]","Each choice needs at least two passage-specific content words, and at least three choices need concrete passage details.","b3800e9455ad83e5","archive-token-budget-json-samples"
"b3800e9455ad83e5:guidedPractice:1","fa11e87f7f91bf60","7","CC.1.3.7.D","PSSA_MCQ_CHOICE_EVIDENCE_LINKS_REQUIRED","FAIL","BLOCKER","missing rationale/evidenceLinks","[0,1,2,3]","Each structured choice needs a rationale and at least one evidence link.","b3800e9455ad83e5","archive-token-budget-json-samples"
"b3800e9455ad83e5:guidedPractice:1","fa11e87f7f91bf60","7","CC.1.3.7.D","PSSA_MCQ_DISTRACTOR_ROLE_REQUIRED","FAIL","BLOCKER","invalid distractorRole/isCorrect pairing","[1,2,3]","Distractors need a valid role; the correct choice must have distractorRole null.","b3800e9455ad83e5","archive-token-budget-json-samples"
"b3800e9455ad83e5:independentPractice:1","15370f4ad5efb332","7","CC.1.3.7.D","PSSA_MCQ_PASSAGE_SPECIFIC_CHOICES","FAIL","BLOCKER","concreteChoices=0/4","[0,1,2,3]","Each choice needs at least two passage-specific content words, and at least three choices need concrete passage details.","b3800e9455ad83e5","archive-token-budget-json-samples"
"b3800e9455ad83e5:independentPractice:1","15370f4ad5efb332","7","CC.1.3.7.D","PSSA_MCQ_CHOICE_EVIDENCE_LINKS_REQUIRED","FAIL","BLOCKER","missing rationale/evidenceLinks","[0,1,2,3]","Each structured choice needs a rationale and at least one evidence link.","b3800e9455ad83e5","archive-token-budget-json-samples"
"b3800e9455ad83e5:independentPractice:1","15370f4ad5efb332","7","CC.1.3.7.D","PSSA_MCQ_DISTRACTOR_ROLE_REQUIRED","FAIL","BLOCKER","invalid distractorRole/isCorrect pairing","[1,2,3]","Distractors need a valid role; the correct choice must have distractorRole null.","b3800e9455ad83e5","archive-token-budget-json-samples"
"b3800e9455ad83e5:exitTicket:1","6573b4f8bd592936","7","CC.1.3.7.D","PSSA_MCQ_PASSAGE_SPECIFIC_CHOICES","FAIL","BLOCKER","concreteChoices=0/4","[0,1,2,3]","Each choice needs at least two passage-specific content words, and at least three choices need concrete passage details.","b3800e9455ad83e5","archive-token-budget-json-samples"
"b3800e9455ad83e5:exitTicket:1","6573b4f8bd592936","7","CC.1.3.7.D","PSSA_MCQ_CHOICE_EVIDENCE_LINKS_REQUIRED","FAIL","BLOCKER","missing rationale/evidenceLinks","[0,1,2,3]","Each structured choice needs a rationale and at least one evidence link.","b3800e9455ad83e5","archive-token-budget-json-samples"
"b3800e9455ad83e5:exitTicket:1","6573b4f8bd592936","7","CC.1.3.7.D","PSSA_MCQ_DISTRACTOR_ROLE_REQUIRED","FAIL","BLOCKER","invalid distractorRole/isCorrect pairing","[1,2,3]","Distractors need a valid role; the correct choice must have distractorRole null.","b3800e9455ad83e5","archive-token-budget-json-samples"
"b3800e9455ad83e5:masteryCheck:1","ca84198b628c1dcd","7","CC.1.3.7.D","PSSA_MCQ_PASSAGE_SPECIFIC_CHOICES","FAIL","BLOCKER","concreteChoices=0/4","[0,1,2,3]","Each choice needs at least two passage-specific content words, and at least three choices need concrete passage details.","b3800e9455ad83e5","archive-token-budget-json-samples"
"b3800e9455ad83e5:masteryCheck:1","ca84198b628c1dcd","7","CC.1.3.7.D","PSSA_MCQ_CHOICE_EVIDENCE_LINKS_REQUIRED","FAIL","BLOCKER","missing rationale/evidenceLinks","[0,1,2,3]","Each structured choice needs a rationale and at least one evidence link.","b3800e9455ad83e5","archive-token-budget-json-samples"
"b3800e9455ad83e5:masteryCheck:1","ca84198b628c1dcd","7","CC.1.3.7.D","PSSA_MCQ_DISTRACTOR_ROLE_REQUIRED","FAIL","BLOCKER","invalid distractorRole/isCorrect pairing","[1,2,3]","Distractors need a valid role; the correct choice must have distractorRole null.","b3800e9455ad83e5","archive-token-budget-json-samples"
"b3800e9455ad83e5:guidedPractice:1","fa11e87f7f91bf60","7","CC.1.3.7.D","PSSA_MCQ_TEMPLATE_LANGUAGE_REUSE","FAIL","BLOCKER","choice:second person","[1]","choice template reused across 4 passage-linked reading MCQs.","b3800e9455ad83e5","archive-token-budget-json-samples"
"b3800e9455ad83e5:independentPractice:1","15370f4ad5efb332","7","CC.1.3.7.D","PSSA_MCQ_TEMPLATE_LANGUAGE_REUSE","FAIL","BLOCKER","choice:second person","[1]","choice template reused across 4 passage-linked reading MCQs.","b3800e9455ad83e5","archive-token-budget-json-samples"
"b3800e9455ad83e5:exitTicket:1","6573b4f8bd592936","7","CC.1.3.7.D","PSSA_MCQ_TEMPLATE_LANGUAGE_REUSE","FAIL","BLOCKER","choice:second person","[1]","choice template reused across 4 passage-linked reading MCQs.","b3800e9455ad83e5","archive-token-budget-json-samples"
"b3800e9455ad83e5:masteryCheck:1","ca84198b628c1dcd","7","CC.1.3.7.D","PSSA_MCQ_TEMPLATE_LANGUAGE_REUSE","FAIL","BLOCKER","choice:second person","[1]","choice template reused across 4 passage-linked reading MCQs.","b3800e9455ad83e5","archive-token-budget-json-samples"
"b3800e9455ad83e5:guidedPractice:1","fa11e87f7f91bf60","7","CC.1.3.7.D","PSSA_MCQ_TEMPLATE_LANGUAGE_REUSE","FAIL","BLOCKER","choice:third person limited","[2]","choice template reused across 4 passage-linked reading MCQs.","b3800e9455ad83e5","archive-token-budget-json-samples"
"b3800e9455ad83e5:independentPractice:1","15370f4ad5efb332","7","CC.1.3.7.D","PSSA_MCQ_TEMPLATE_LANGUAGE_REUSE","FAIL","BLOCKER","choice:third person limited","[2]","choice template reused across 4 passage-linked reading MCQs.","b3800e9455ad83e5","archive-token-budget-json-samples"
"b3800e9455ad83e5:exitTicket:1","6573b4f8bd592936","7","CC.1.3.7.D","PSSA_MCQ_TEMPLATE_LANGUAGE_REUSE","FAIL","BLOCKER","choice:third person limited","[2]","choice template reused across 4 passage-linked reading MCQs.","b3800e9455ad83e5","archive-token-budget-json-samples"
"b3800e9455ad83e5:masteryCheck:1","ca84198b628c1dcd","7","CC.1.3.7.D","PSSA_MCQ_TEMPLATE_LANGUAGE_REUSE","FAIL","BLOCKER","choice:third person limited","[2]","choice template reused across 4 passage-linked reading MCQs.","b3800e9455ad83e5","archive-token-budget-json-samples"
"b3800e9455ad83e5:guidedPractice:1","fa11e87f7f91bf60","7","CC.1.3.7.D","PSSA_MCQ_TEMPLATE_LANGUAGE_REUSE","FAIL","BLOCKER","choice:third person omniscient","[3]","choice template reused across 4 passage-linked reading MCQs.","b3800e9455ad83e5","archive-token-budget-json-samples"
"b3800e9455ad83e5:independentPractice:1","15370f4ad5efb332","7","CC.1.3.7.D","PSSA_MCQ_TEMPLATE_LANGUAGE_REUSE","FAIL","BLOCKER","choice:third person omniscient","[3]","choice template reused across 4 passage-linked reading MCQs.","b3800e9455ad83e5","archive-token-budget-json-samples"
"b3800e9455ad83e5:exitTicket:1","6573b4f8bd592936","7","CC.1.3.7.D","PSSA_MCQ_TEMPLATE_LANGUAGE_REUSE","FAIL","BLOCKER","choice:third person omniscient","[3]","choice template reused across 4 passage-linked reading MCQs.","b3800e9455ad83e5","archive-token-budget-json-samples"
"b3800e9455ad83e5:masteryCheck:1","ca84198b628c1dcd","7","CC.1.3.7.D","PSSA_MCQ_TEMPLATE_LANGUAGE_REUSE","FAIL","BLOCKER","choice:third person omniscient","[3]","choice template reused across 4 passage-linked reading MCQs.","b3800e9455ad83e5","archive-token-budget-json-samples"
"b3800e9455ad83e5:independentPractice:1","15370f4ad5efb332","7","CC.1.3.7.D","PSSA_MCQ_TEMPLATE_LANGUAGE_REUSE","FAIL","BLOCKER","stem:what is the point of view in this passage","[]","stem template reused across 3 passage-linked reading MCQs.","b3800e9455ad83e5","archive-token-budget-json-samples"
"b3800e9455ad83e5:exitTicket:1","6573b4f8bd592936","7","CC.1.3.7.D","PSSA_MCQ_TEMPLATE_LANGUAGE_REUSE","FAIL","BLOCKER","stem:what is the point of view in this passage","[]","stem template reused across 3 passage-linked reading MCQs.","b3800e9455ad83e5","archive-token-budget-json-samples"
"b3800e9455ad83e5:masteryCheck:1","ca84198b628c1dcd","7","CC.1.3.7.D","PSSA_MCQ_TEMPLATE_LANGUAGE_REUSE","FAIL","BLOCKER","stem:what is the point of view in this passage","[]","stem template reused across 3 passage-linked reading MCQs.","b3800e9455ad83e5","archive-token-budget-json-samples"
"2e499bbebc952fb5:guidedPractice:1","2bfc3f28f55d23ce","7","CC.1.3.7.A","PSSA_MCQ_PASSAGE_SPECIFIC_CHOICES","FAIL","BLOCKER","concreteChoices=1/4","[1,2,3]","Each choice needs at least two passage-specific content words, and at least three choices need concrete passage details.","2e499bbebc952fb5","archive-token-budget-json-samples"
"2e499bbebc952fb5:guidedPractice:1","2bfc3f28f55d23ce","7","CC.1.3.7.A","PSSA_MCQ_CHOICE_EVIDENCE_LINKS_REQUIRED","FAIL","BLOCKER","missing rationale/evidenceLinks","[0,1,2,3]","Each structured choice needs a rationale and at least one evidence link.","2e499bbebc952fb5","archive-token-budget-json-samples"
"2e499bbebc952fb5:guidedPractice:1","2bfc3f28f55d23ce","7","CC.1.3.7.A","PSSA_MCQ_DISTRACTOR_ROLE_REQUIRED","FAIL","BLOCKER","invalid distractorRole/isCorrect pairing","[1,2,3]","Distractors need a valid role; the correct choice must have distractorRole null.","2e499bbebc952fb5","archive-token-budget-json-samples"
"2e499bbebc952fb5:independentPractice:1","5739a86f73a0b26f","7","CC.1.3.7.A","PSSA_MCQ_PASSAGE_SPECIFIC_CHOICES","FAIL","BLOCKER","concreteChoices=1/4","[1,2,3]","Each choice needs at least two passage-specific content words, and at least three choices need concrete passage details.","2e499bbebc952fb5","archive-token-budget-json-samples"
"2e499bbebc952fb5:independentPractice:1","5739a86f73a0b26f","7","CC.1.3.7.A","PSSA_MCQ_CHOICE_EVIDENCE_LINKS_REQUIRED","FAIL","BLOCKER","missing rationale/evidenceLinks","[0,1,2,3]","Each structured choice needs a rationale and at least one evidence link.","2e499bbebc952fb5","archive-token-budget-json-samples"
"2e499bbebc952fb5:independentPractice:1","5739a86f73a0b26f","7","CC.1.3.7.A","PSSA_MCQ_DISTRACTOR_ROLE_REQUIRED","FAIL","BLOCKER","invalid distractorRole/isCorrect pairing","[1,2,3]","Distractors need a valid role; the correct choice must have distractorRole null.","2e499bbebc952fb5","archive-token-budget-json-samples"
"2e499bbebc952fb5:masteryCheck:1","5739a86f73a0b26f","7","CC.1.3.7.A","PSSA_MCQ_PASSAGE_SPECIFIC_CHOICES","FAIL","BLOCKER","concreteChoices=1/4","[1,2,3]","Each choice needs at least two passage-specific content words, and at least three choices need concrete passage details.","2e499bbebc952fb5","archive-token-budget-json-samples"
"2e499bbebc952fb5:masteryCheck:1","5739a86f73a0b26f","7","CC.1.3.7.A","PSSA_MCQ_CHOICE_EVIDENCE_LINKS_REQUIRED","FAIL","BLOCKER","missing rationale/evidenceLinks","[0,1,2,3]","Each structured choice needs a rationale and at least one evidence link.","2e499bbebc952fb5","archive-token-budget-json-samples"
"2e499bbebc952fb5:masteryCheck:1","5739a86f73a0b26f","7","CC.1.3.7.A","PSSA_MCQ_DISTRACTOR_ROLE_REQUIRED","FAIL","BLOCKER","invalid distractorRole/isCorrect pairing","[1,2,3]","Distractors need a valid role; the correct choice must have distractorRole null.","2e499bbebc952fb5","archive-token-budget-json-samples"
"2e499bbebc952fb5:independentPractice:1","5739a86f73a0b26f","7","CC.1.3.7.A","PSSA_DUPLICATE_ITEM_WITH_REORDERED_CHOICES","FAIL","BLOCKER","5739a86f73a0b26f::what is the theme of the following passage::the importance of preserving history|the joy of reading|the mystery of old places|the transformative power of knowledge and imagination","[]","Duplicate stem and normalized choice set found for the same passage, ignoring eligibleContent.","2e499bbebc952fb5","archive-token-budget-json-samples"
"2e499bbebc952fb5:masteryCheck:1","5739a86f73a0b26f","7","CC.1.3.7.A","PSSA_DUPLICATE_ITEM_WITH_REORDERED_CHOICES","FAIL","BLOCKER","5739a86f73a0b26f::what is the theme of the following passage::the importance of preserving history|the joy of reading|the mystery of old places|the transformative power of knowledge and imagination","[]","Duplicate stem and normalized choice set found for the same passage, ignoring eligibleContent.","2e499bbebc952fb5","archive-token-budget-json-samples"
"9002456ac29624c0:guidedPractice:2","e5d47dee7b351d2f","8","CC.1.2.8.A","PSSA_MCQ_PASSAGE_SPECIFIC_CHOICES","FAIL","BLOCKER","concreteChoices=3/4","[0]","Each choice needs at least two passage-specific content words, and at least three choices need concrete passage details.","9002456ac29624c0","archive-token-budget-json-samples"
"9002456ac29624c0:guidedPractice:2","e5d47dee7b351d2f","8","CC.1.2.8.A","PSSA_MCQ_CHOICE_EVIDENCE_LINKS_REQUIRED","FAIL","BLOCKER","missing rationale/evidenceLinks","[0,1,2,3]","Each structured choice needs a rationale and at least one evidence link.","9002456ac29624c0","archive-token-budget-json-samples"
"9002456ac29624c0:guidedPractice:2","e5d47dee7b351d2f","8","CC.1.2.8.A","PSSA_MCQ_DISTRACTOR_ROLE_REQUIRED","FAIL","BLOCKER","invalid distractorRole/isCorrect pairing","[0,1,3]","Distractors need a valid role; the correct choice must have distractorRole null.","9002456ac29624c0","archive-token-budget-json-samples"
"9002456ac29624c0:independentPractice:2","d41662834a615261","8","CC.1.2.8.A","PSSA_MCQ_CHOICE_EVIDENCE_LINKS_REQUIRED","FAIL","BLOCKER","missing rationale/evidenceLinks","[0,1,2,3]","Each structured choice needs a rationale and at least one evidence link.","9002456ac29624c0","archive-token-budget-json-samples"
"9002456ac29624c0:independentPractice:2","d41662834a615261","8","CC.1.2.8.A","PSSA_MCQ_DISTRACTOR_ROLE_REQUIRED","FAIL","BLOCKER","invalid distractorRole/isCorrect pairing","[0,1,3]","Distractors need a valid role; the correct choice must have distractorRole null.","9002456ac29624c0","archive-token-budget-json-samples"
"9002456ac29624c0:exitTicket:2","b56437793b6acc77","8","CC.1.2.8.A","PSSA_MCQ_CHOICE_EVIDENCE_LINKS_REQUIRED","FAIL","BLOCKER","missing rationale/evidenceLinks","[0,1,2,3]","Each structured choice needs a rationale and at least one evidence link.","9002456ac29624c0","archive-token-budget-json-samples"
"9002456ac29624c0:exitTicket:2","b56437793b6acc77","8","CC.1.2.8.A","PSSA_MCQ_DISTRACTOR_ROLE_REQUIRED","FAIL","BLOCKER","invalid distractorRole/isCorrect pairing","[0,1,3]","Distractors need a valid role; the correct choice must have distractorRole null.","9002456ac29624c0","archive-token-budget-json-samples"
"9002456ac29624c0:masteryCheck:2","881a12f91d08a294","8","CC.1.2.8.A","PSSA_MCQ_CHOICE_EVIDENCE_LINKS_REQUIRED","FAIL","BLOCKER","missing rationale/evidenceLinks","[0,1,2,3]","Each structured choice needs a rationale and at least one evidence link.","9002456ac29624c0","archive-token-budget-json-samples"
"9002456ac29624c0:masteryCheck:2","881a12f91d08a294","8","CC.1.2.8.A","PSSA_MCQ_DISTRACTOR_ROLE_REQUIRED","FAIL","BLOCKER","invalid distractorRole/isCorrect pairing","[0,1,3]","Distractors need a valid role; the correct choice must have distractorRole null.","9002456ac29624c0","archive-token-budget-json-samples"
"9002456ac29624c0:guidedPractice:2","e5d47dee7b351d2f","8","CC.1.2.8.A","PSSA_MCQ_TEMPLATE_LANGUAGE_REUSE","FAIL","BLOCKER","stem:which statement best describes a central idea of the passage","[]","stem template reused across 4 passage-linked reading MCQs.","9002456ac29624c0","archive-token-budget-json-samples"
"9002456ac29624c0:independentPractice:2","d41662834a615261","8","CC.1.2.8.A","PSSA_MCQ_TEMPLATE_LANGUAGE_REUSE","FAIL","BLOCKER","stem:which statement best describes a central idea of the passage","[]","stem template reused across 4 passage-linked reading MCQs.","9002456ac29624c0","archive-token-budget-json-samples"
"9002456ac29624c0:exitTicket:2","b56437793b6acc77","8","CC.1.2.8.A","PSSA_MCQ_TEMPLATE_LANGUAGE_REUSE","FAIL","BLOCKER","stem:which statement best describes a central idea of the passage","[]","stem template reused across 4 passage-linked reading MCQs.","9002456ac29624c0","archive-token-budget-json-samples"
"9002456ac29624c0:masteryCheck:2","881a12f91d08a294","8","CC.1.2.8.A","PSSA_MCQ_TEMPLATE_LANGUAGE_REUSE","FAIL","BLOCKER","stem:which statement best describes a central idea of the passage","[]","stem template reused across 4 passage-linked reading MCQs.","9002456ac29624c0","archive-token-budget-json-samples"
"cmpdfsse80023evu9p3ru6hyw:guidedPractice:1","c4c55b3db8715e86","3","CC.1.2.3.A","PSSA_MCQ_CHOICE_EVIDENCE_LINKS_REQUIRED","FAIL","BLOCKER","missing rationale/evidenceLinks","[0,1,2,3]","Each structured choice needs a rationale and at least one evidence link.","cmpdfsse80023evu9p3ru6hyw","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30"
"cmpdfsse80023evu9p3ru6hyw:guidedPractice:1","c4c55b3db8715e86","3","CC.1.2.3.A","PSSA_MCQ_DISTRACTOR_ROLE_REQUIRED","FAIL","BLOCKER","invalid distractorRole/isCorrect pairing","[0,2,3]","Distractors need a valid role; the correct choice must have distractorRole null.","cmpdfsse80023evu9p3ru6hyw","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30"
"cmpdfsse80023evu9p3ru6hyw:guidedPractice:2","8b67a52c7af8a1ea","3","CC.1.2.3.A","PSSA_MCQ_CHOICE_EVIDENCE_LINKS_REQUIRED","FAIL","BLOCKER","missing rationale/evidenceLinks","[0,1,2,3]","Each structured choice needs a rationale and at least one evidence link.","cmpdfsse80023evu9p3ru6hyw","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30"
"cmpdfsse80023evu9p3ru6hyw:guidedPractice:2","8b67a52c7af8a1ea","3","CC.1.2.3.A","PSSA_MCQ_DISTRACTOR_ROLE_REQUIRED","FAIL","BLOCKER","invalid distractorRole/isCorrect pairing","[1,2,3]","Distractors need a valid role; the correct choice must have distractorRole null.","cmpdfsse80023evu9p3ru6hyw","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30"
