itemId,gradeLevel,passageId,passageTitle,eligibleContent,ecDescription,ecSkillFamily,questionType,stem,targetWordOrPhrase,observedSkillPattern,expectedSkillPattern,evidenceSpan,stemSkillSignals,skillMatchResult,skillMatchConfidence,mismatchReason,notes,lessonId,sourceId
"cmpdgm4f3006mevu91x36jxg8:independentPractice:4","3","9845f9263f75aae8","Understanding Point of View passage 7","CC.1.3.3.D","","unknown","MCQ","What is the narrator's perspective in this passage?","","craft_structure","unknown","","craft_structure","WARN","0.45","EC skill family could not be classified deterministically.","Human review needed.","cmpdgm4f3006mevu91x36jxg8","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30"
"cmpdgm4f3006mevu91x36jxg8:masteryCheck:1","3","d4c0c06bfd7a42f2","Understanding Point of View passage 9","CC.1.3.3.D","","unknown","MCQ","What point of view is used in this passage?","","craft_structure","unknown","","craft_structure","WARN","0.45","EC skill family could not be classified deterministically.","Human review needed.","cmpdgm4f3006mevu91x36jxg8","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30"
"cmpdgm4f3006mevu91x36jxg8:masteryCheck:3","3","d727585394cc8eca","Understanding Point of View passage 11","CC.1.3.3.D","","unknown","MCQ","What is the narrator's perspective in this passage?","","craft_structure","unknown","","craft_structure","WARN","0.45","EC skill family could not be classified deterministically.","Human review needed.","cmpdgm4f3006mevu91x36jxg8","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30"
"cmpdgpv0n006zevu9ueolu61j:guidedPractice:1","3","862b418c1ab1de8f","Understanding Poetry: Lines and Stanzas passage 1","CC.1.3.3.E","","unknown","MCQ","What is the main idea of the first stanza in the poem ""The Morning Sun""?","","key_ideas_details","unknown","","key_ideas","WARN","0.45","EC skill family could not be classified deterministically.","Human review needed.","cmpdgpv0n006zevu9ueolu61j","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30"
"cmpdgpv0n006zevu9ueolu61j:independentPractice:1","3","eb54f8bf155b8c34","Understanding Poetry: Lines and Stanzas passage 3","CC.1.3.3.E","","unknown","MCQ","What is the main idea of the poem ""Harriet's Dream""?","","key_ideas_details","unknown","","key_ideas","WARN","0.45","EC skill family could not be classified deterministically.","Human review needed.","cmpdgpv0n006zevu9ueolu61j","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30"
"cmpdgpv0n006zevu9ueolu61j:masteryCheck:1","3","789aa1825a59eee3","Understanding Poetry: Lines and Stanzas passage 7","CC.1.3.3.E","","unknown","MCQ","What is the main idea of the poem ""Harriet's Journey""?","","key_ideas_details","unknown","","key_ideas","WARN","0.45","EC skill family could not be classified deterministically.","Human review needed.","cmpdgpv0n006zevu9ueolu61j","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30"
"cmpdha1hu00abevu9csx08m68:guidedPractice:1","4","15fb2c712453230c","Enhancing Reading Fluency passage 1","CC.1.1.4.E","","unknown","MCQ","What is the main idea of the passage about butterflies?","","key_ideas_details","unknown","","key_ideas","WARN","0.45","EC skill family could not be classified deterministically.","Human review needed.","cmpdha1hu00abevu9csx08m68","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30"
"cmpdha1hu00abevu9csx08m68:independentPractice:1","4","f467e48ebdef075e","Enhancing Reading Fluency passage 3","CC.1.1.4.E","","unknown","MCQ","What is the main theme of the passage about Thomas Edison?","","plain_recall","unknown","","plain_recall","WARN","0.45","EC skill family could not be classified deterministically.","Human review needed.","cmpdha1hu00abevu9csx08m68","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30"
"cmpdhas9n00ajevu9teh71x9k:guidedPractice:1","4","0c0eb5d3718add21","Understanding Main Ideas Across Texts passage 1","CC.1.2.4.A","","unknown","MCQ","What is the main idea of the passage about the water cycle?","","key_ideas_details","unknown","","key_ideas","WARN","0.45","EC skill family could not be classified deterministically.","Human review needed.","cmpdhas9n00ajevu9teh71x9k","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30"
"cmpdhas9n00ajevu9teh71x9k:independentPractice:1","4","02c5e77cd680b242","Understanding Main Ideas Across Texts passage 3","CC.1.2.4.A","","unknown","MCQ","What is the main idea of the passage about Marie Curie?","","key_ideas_details","unknown","","key_ideas","WARN","0.45","EC skill family could not be classified deterministically.","Human review needed.","cmpdhas9n00ajevu9teh71x9k","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30"
"cmpdhas9n00ajevu9teh71x9k:independentPractice:4","4","2aea633702beaf68","Understanding Main Ideas Across Texts passage 5","CC.1.2.4.A","","unknown","MCQ","What is the main idea of the passage about the Underground Railroad?","","key_ideas_details","unknown","","key_ideas","WARN","0.45","EC skill family could not be classified deterministically.","Human review needed.","cmpdhas9n00ajevu9teh71x9k","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30"
"cmpdhas9n00ajevu9teh71x9k:masteryCheck:1","4","71585faeea97a149","Understanding Main Ideas Across Texts passage 7","CC.1.2.4.A","","unknown","MCQ","What is the main idea of the passage about baking a cake?","","key_ideas_details","unknown","","key_ideas","WARN","0.45","EC skill family could not be classified deterministically.","Human review needed.","cmpdhas9n00ajevu9teh71x9k","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30"
"cmpdhcgsm00awevu9rk3hmgr4:guidedPractice:1","4","b179441f67dca267","Understanding Main Idea and Key Details passage 1","CC.1.2.4.A","","unknown","MCQ","What is the main idea of the passage about Devin's race?","","key_ideas_details","unknown","","key_ideas","WARN","0.45","EC skill family could not be classified deterministically.","Human review needed.","cmpdhcgsm00awevu9rk3hmgr4","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30"
"cmpdhcgsm00awevu9rk3hmgr4:independentPractice:1","4","bbba317d73e41831","Understanding Main Idea and Key Details passage 2","CC.1.2.4.A","","unknown","MCQ","What is the main idea of the passage about Bobby's report?","","key_ideas_details","unknown","","key_ideas","WARN","0.45","EC skill family could not be classified deterministically.","Human review needed.","cmpdhcgsm00awevu9rk3hmgr4","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30"
"cmpdhcgsm00awevu9rk3hmgr4:independentPractice:4","4","900fe216314ccc8a","Understanding Main Idea and Key Details passage 3","CC.1.2.4.A","","unknown","MCQ","What is the main idea of the passage about rainforests?","","key_ideas_details","unknown","","key_ideas","WARN","0.45","EC skill family could not be classified deterministically.","Human review needed.","cmpdhcgsm00awevu9rk3hmgr4","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30"
"cmpdhcgsm00awevu9rk3hmgr4:exitTicket:1","4","3ff4d10779b5884a","Understanding Main Idea and Key Details passage 4","CC.1.2.4.A","","unknown","MCQ","What is the main idea of the passage about the Declaration of Independence?","","key_ideas_details","unknown","","key_ideas","WARN","0.45","EC skill family could not be classified deterministically.","Human review needed.","cmpdhcgsm00awevu9rk3hmgr4","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30"
"cmpdhgonw00b9evu9g6u9w9jt:guidedPractice:2","4","5ec84f4344a4dfa8","Making Inferences from Text passage 2","CC.1.2.4.B","","unknown","MCQ","What is the main idea of the paragraph?","","key_ideas_details","unknown","","key_ideas","WARN","0.45","EC skill family could not be classified deterministically.","Human review needed.","cmpdhgonw00b9evu9g6u9w9jt","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30"
"cmpdhgonw00b9evu9g6u9w9jt:independentPractice:2","4","75fc44f2b95dc195","Making Inferences from Text passage 5","CC.1.2.4.B","","unknown","MCQ","What can we infer about the character's feelings towards cooking?","","inference","unknown","","inference|literary","WARN","0.45","EC skill family could not be classified deterministically.","Human review needed.","cmpdhgonw00b9evu9g6u9w9jt","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30"
"cmpdhgonw00b9evu9g6u9w9jt:independentPractice:3","4","f89a68d326603415","Making Inferences from Text passage 6","CC.1.2.4.B","","unknown","MCQ","What can we infer about the character's feelings towards the animals on the farm?","","inference","unknown","","inference|literary","WARN","0.45","EC skill family could not be classified deterministically.","Human review needed.","cmpdhgonw00b9evu9g6u9w9jt","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30"
"cmpdhgonw00b9evu9g6u9w9jt:independentPractice:4","4","ff51e653311eec06","Making Inferences from Text passage 7","CC.1.2.4.B","","unknown","MCQ","What can we infer about the character's priorities based on their actions?","","inference","unknown","","inference|literary","WARN","0.45","EC skill family could not be classified deterministically.","Human review needed.","cmpdhgonw00b9evu9g6u9w9jt","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30"
"cmpdhgonw00b9evu9g6u9w9jt:exitTicket:2","4","4cdeea47dbda4b98","Making Inferences from Text passage 9","CC.1.2.4.B","","unknown","MCQ","What can we infer about Lily's feelings as she enters the forest?","","inference","unknown","","inference","WARN","0.45","EC skill family could not be classified deterministically.","Human review needed.","cmpdhgonw00b9evu9g6u9w9jt","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30"
"cmpdhgonw00b9evu9g6u9w9jt:masteryCheck:2","4","d18715bebd08245e","Making Inferences from Text passage 11","CC.1.2.4.B","","unknown","MCQ","What can we infer about Sarah's feelings as the pizza bakes?","","inference","unknown","","inference","WARN","0.45","EC skill family could not be classified deterministically.","Human review needed.","cmpdhgonw00b9evu9g6u9w9jt","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30"
"cmpdhgonw00b9evu9g6u9w9jt:masteryCheck:3","4","fda64861642f21bd","Making Inferences from Text passage 12","CC.1.2.4.B","","unknown","MCQ","What can we infer about the character's decision to move to a new city?","","inference","unknown","","inference|literary","WARN","0.45","EC skill family could not be classified deterministically.","Human review needed.","cmpdhgonw00b9evu9g6u9w9jt","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30"
"cmpdhlfoh00buevu902sxjmck:guidedPractice:1","4","ef30b7a25248c224","Using Text Evidence passage 1","CC.1.2.4.B","","unknown","MCQ","What is the main reason Maya is excited about her new school?","","key_ideas_details","unknown","","key_ideas|informational","WARN","0.45","EC skill family could not be classified deterministically.","Human review needed.","cmpdhlfoh00buevu902sxjmck","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30"
"cmpdhlfoh00buevu902sxjmck:independentPractice:1","4","9d0089198145ac3d","Using Text Evidence passage 4","CC.1.2.4.B","","unknown","MCQ","Why does Alex feel nervous about the talent show?","","inference","unknown","","inference","WARN","0.45","EC skill family could not be classified deterministically.","Human review needed.","cmpdhlfoh00buevu902sxjmck","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30"
"cmpdhn7na00c2evu91o7fjgaw:independentPractice:1","4","574c9ad47ccc1bd1","Understanding Author's Purpose and Message passage 3","CC.1.2.4.D","","unknown","MCQ","What is the author's purpose in the passage about Mia's art project?","","craft_structure","unknown","","craft_structure","WARN","0.45","EC skill family could not be classified deterministically.","Human review needed.","cmpdhn7na00c2evu91o7fjgaw","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30"
"cmpdhn7na00c2evu91o7fjgaw:independentPractice:3","4","4871de5cb94ca236","Understanding Author's Purpose and Message passage 5","CC.1.2.4.D","","unknown","MCQ","What is the main message of the passage about Emma and Mia's adventure?","","key_ideas_details","unknown","","key_ideas","WARN","0.45","EC skill family could not be classified deterministically.","Human review needed.","cmpdhn7na00c2evu91o7fjgaw","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30"
"cmpdhn7na00c2evu91o7fjgaw:exitTicket:1","4","a2a0a3c5e89c2f78","Understanding Author's Purpose and Message passage 7","CC.1.2.4.D","","unknown","MCQ","What is the author's purpose in the passage about Sam and Joe's adventure?","","craft_structure","unknown","","craft_structure","WARN","0.45","EC skill family could not be classified deterministically.","Human review needed.","cmpdhn7na00c2evu91o7fjgaw","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30"
"cmpdhn7na00c2evu91o7fjgaw:masteryCheck:1","4","043bdea1dd887924","Understanding Author's Purpose and Message passage 9","CC.1.2.4.D","","unknown","MCQ","What is the main message of the passage about Leonardo da Vinci?","","key_ideas_details","unknown","","key_ideas","WARN","0.45","EC skill family could not be classified deterministically.","Human review needed.","cmpdhn7na00c2evu91o7fjgaw","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30"
